key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug1#src/lib_json/json_writer.cpp#StyledWriter::pushValue(const Json::String & value),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::unindent(),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::write(const class Json::Value & root),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::writeArrayValue(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::writeCommentAfterValueOnSameLine(const class Json::Value & root),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::writeCommentBeforeValue(const class Json::Value & root),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::writeValue(const class Json::Value & value),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::hasCommentForValue(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::writeWithIndent(const Json::String & value),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#Writer::~Writer(),13,0,110,3,0,0.0,0.0,-1,-0.10483870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#getValidWriterKeys(std::set<String> * valid_keys),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_writer.cpp#isAnyCharRequiredQuoting(const char * s, size_t n)",24,0,99,3,0,0.0,0.0,-1,-0.1935483870967742,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_writer.cpp#operator<<(Json::OStream & sout, const class Json::Value & root)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)",4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::indent(),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::StyledWriter(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriterBuilder::newStreamWriter(),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::isMultilineArray(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriterBuilder::operator[](const Json::String & key),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriterBuilder::setDefaults(Json::Value * settings),16,0,107,3,0,0.0,0.0,-1,-0.12903225806451613,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriterBuilder::validate(Json::Value * invalid),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriterBuilder::~StreamWriterBuilder(),16,0,107,3,0,0.0,0.0,-1,-0.12903225806451613,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::StyledStreamWriter(Json::String indentation),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::hasCommentForValue(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::indent(),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::pushValue(const Json::String & value),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::writeWithIndent(const Json::String & value),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#include/json/reader.h#CharReader::~CharReader(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::write(Json::OStream & out, const class Json::Value & root)",5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::writeArrayValue(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::writeCommentAfterValueOnSameLine(const class Json::Value & root),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::writeCommentBeforeValue(const class Json::Value & root),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::writeIndent(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledStreamWriter::writeValue(const class Json::Value & value),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueConstIterator::ValueConstIterator(),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#throwRuntimeError(const Json::String & msg),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#throwLogicError(const Json::String & msg),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::get(const char * key, const class Json::Value & defaultValue)",4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::copyPayload(const class Json::Value & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::demand(const char * begin, const char * end)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::empty(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::find(const char * begin, const char * end)",62,0,61,3,0,0.0,0.0,-1,-0.5,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::get(Json::Value::ArrayIndex index, const class Json::Value & defaultValue)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::get(const Json::String & key, const class Json::Value & defaultValue)",2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::get(const char * begin, const char * end, const class Json::Value & defaultValue)",6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::getComment(enum Json::CommentPlacement placement),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::compare(const class Json::Value & other),10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::getMemberNames(),21,0,102,3,0,0.0,0.0,-1,-0.1693548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::getOffsetLimit(),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::getOffsetStart(),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::getString(const char ** begin, const char ** end)",20,0,103,3,0,0.0,0.0,-1,-0.16129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::hasComment(enum Json::CommentPlacement placement),24,0,99,3,0,0.0,0.0,-1,-0.1935483870967742,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::insert(Json::Value::ArrayIndex index, class Json::Value && newValue)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::insert(Json::Value::ArrayIndex index, const class Json::Value & newValue)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::copy(const class Json::Value & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::clear(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#integerToDouble(T value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asCString(),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int64 value),13,0,110,3,0,0.0,0.0,-1,-0.10483870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt64 value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::Value(const Json::String & value),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::Value(const char * begin, const char * end)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::Value(const class Json::StaticString & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::append(const class Json::Value & value),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asBool(),59,0,64,3,0,0.0,0.0,-1,-0.4758064516129033,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asDouble(),13,0,110,3,0,0.0,0.0,-1,-0.10483870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asUInt64(),13,0,110,3,0,0.0,0.0,-1,-0.10483870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asFloat(),6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asInt(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asInt64(),11,0,112,3,0,0.0,0.0,-1,-0.08870967741935484,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asLargestInt(),10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asLargestUInt(),12,0,111,3,0,0.0,0.0,-1,-0.0967741935483871,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asString(),33,0,90,3,0,0.0,0.0,-1,-0.2661290322580645,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::asUInt(),54,0,69,3,0,0.0,0.0,-1,-0.4354838709677419,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isArray(),18,0,105,3,0,0.0,0.0,-1,-0.14516129032258066,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isBool(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isConvertibleTo(enum Json::ValueType other),7,0,116,3,0,0.0,0.0,-1,-0.05645161290322581,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::removeMember(const char * key),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator[](const Json::String & key),19,0,104,3,0,0.0,0.0,-1,-0.1532258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator[](const class Json::StaticString & key),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator[](int index),23,0,100,3,0,0.0,0.0,-1,-0.18548387096774194,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::removeIndex(Json::Value::ArrayIndex index, class Json::Value * removed)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::removeMember(const Json::String & key),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::removeMember(const Json::String & key, class Json::Value * removed)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::removeMember(const char * begin, const char * end, class Json::Value * removed)",3,1,120,2,0,1.1428571428571428,0.16666666666666666,-1,0.9758064516129032,0.2886751345948129,0.007936507936507936,1,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::removeMember(const char * key, class Json::Value * removed)",1,1,122,2,0,1.3333333333333333,0.25,-1,0.9919354838709676,0.4082482904638631,0.007936507936507936,1,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isDouble(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::resolveReference(const char * key),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::setComment(Json::String comment, enum Json::CommentPlacement placement)",10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::setOffsetLimit(ptrdiff_t limit),53,0,70,3,0,0.0,0.0,-1,-0.4274193548387097,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::setOffsetStart(ptrdiff_t start),53,0,70,3,0,0.0,0.0,-1,-0.4274193548387097,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::toStyledString(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)",54,0,69,3,0,0.0,0.0,-1,-0.4354838709677419,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#integerToDouble(Json::UInt64 value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator>=(const class Json::Value & other),10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator>(const class Json::Value & other),10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator=(const class Json::Value & other),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator<=(const class Json::Value & other),10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isInt(),11,0,112,3,0,0.0,0.0,-1,-0.08870967741935484,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isInt64(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isIntegral(),7,0,116,3,0,0.0,0.0,-1,-0.05645161290322581,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isMember(const Json::String & key),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Value::isMember(const char * begin, const char * end)",4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isMember(const char * key),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isNull(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isNumeric(),7,0,116,3,0,0.0,0.0,-1,-0.05645161290322581,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isObject(),18,0,105,3,0,0.0,0.0,-1,-0.14516129032258066,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isString(),9,0,114,3,0,0.0,0.0,-1,-0.07258064516129033,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isUInt(),57,0,66,3,0,0.0,0.0,-1,-0.4596774193548387,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isUInt64(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::isValidIndex(Json::Value::ArrayIndex index),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator bool(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Value::operator<(const class Json::Value & other),10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
bug1#src/test_lib_json/main.cpp#uint64ToDouble(Json::UInt64 value),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
