key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug4#src/test_lib_json/main.cpp#TestEscapeSequenceTestreaderParseEscapeSequence::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestBomTestallowBom::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestissue164::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestissue107::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterObject::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterBool::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderFailIfExtraTestcommentAfterArray::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderAllowZeroesTestissue176::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestspecialFloat::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderAllowSpecialFloatsTestissue209::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderAllowSingleQuotesTestissue182::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderAllowNumericKeysTestallowNumericKeys::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderAllowDropNullTestissue178::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestBuilderTestsettings::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestBomTestskipBom::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.h#FUNCTIONNOTFOUND,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestCharReaderStrictModeTestdupKeys::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestResult::setTestName(const Json::String & name),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestResult::popPredicateContext(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestResult::failed(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
"bug4#src/test_lib_json/jsontest.cpp#TestResult::addFailureInfo(const char * file, unsigned int line, const char * expr, unsigned int nestingLevel)",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestResult::TestResult(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestCase::~TestCase(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#TestCase::run(class JsonTest::TestResult & result),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#FUNCTIONNOTFOUND,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
